"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2700.65	584
2701.14	590
2701.64	578
2702.13	572
2702.62	510
2703.11	498
2703.6	501
2704.1	531
2704.59	577
2705.08	602
2705.57	598
2706.07	604
2706.56	632
2707.05	620
2707.54	588
2708.04	590
2708.53	594
2709.02	595
2709.51	581
2710.01	564
2710.5	608
2710.99	624
2711.49	589
2711.98	551
2712.47	514
2712.96	505
2713.46	511
2713.95	540
2714.44	525
2714.94	511
2715.43	509
2715.92	509
2716.42	511
2716.91	538
2717.4	581
2717.9	630
2718.39	607
2718.89	587
2719.38	608
2719.87	597
2720.37	561
2720.86	543
2721.35	565
2721.85	568
2722.34	542
2722.84	537
2723.33	549
2723.82	554
2724.32	560
2724.81	554
2725.31	558
2725.8	606
2726.29	623
2726.79	596
2727.28	637
2727.78	644
2728.27	632
2728.77	610
2729.26	564
2729.76	565
2730.25	566
2730.75	619
2731.24	659
2731.73	707
2732.23	793
2732.72	871
2733.22	870
2733.71	809
2734.21	737
2734.7	698
2735.2	643
2735.69	602
2736.19	608
2736.68	669
2737.18	702
2737.68	708
2738.17	710
2738.67	745
2739.16	790
2739.66	867
2740.15	911
2740.65	874
2741.14	788
2741.64	719
2742.14	709
2742.63	651
2743.13	621
2743.62	633
2744.12	623
2744.61	617
2745.11	637
2745.61	679
2746.1	644
2746.6	634
2747.09	643
2747.59	611
2748.09	608
2748.58	623
2749.08	608
2749.58	601
2750.07	602
2750.57	621
2751.07	618
2751.56	583
2752.06	590
2752.56	599
2753.05	611
2753.55	606
2754.05	626
2754.54	637
2755.04	600
2755.54	575
2756.03	624
2756.53	641
2757.03	596
2757.52	558
2758.02	579
2758.52	572
2759.02	557
2759.51	597
2760.01	611
2760.51	595
2761.01	614
2761.5	610
2762	605
2762.5	613
2763	615
2763.49	598
2763.99	599
2764.49	600
2764.99	587
2765.48	585
2765.98	576
2766.48	563
2766.98	568
2767.48	583
2767.97	567
2768.47	556
2768.97	568
2769.47	592
2769.97	621
2770.47	640
2770.96	641
2771.46	642
2771.96	617
2772.46	590
2772.96	606
2773.46	637
2773.95	739
2774.45	861
2774.95	1032
2775.45	1224
2775.95	1450
2776.45	1632
2776.95	1659
2777.45	1649
2777.95	1538
2778.44	1372
2778.94	1211
2779.44	1120
2779.94	1031
2780.44	938
2780.94	828
2781.44	747
2781.94	698
2782.44	689
2782.94	709
2783.44	686
2783.94	640
2784.44	612
2784.94	584
2785.43	585
2785.93	607
2786.43	610
2786.93	584
2787.43	586
2787.93	610
2788.43	619
2788.93	624
2789.43	619
2789.93	615
2790.43	630
2790.93	616
2791.43	581
2791.93	597
2792.43	618
2792.93	607
2793.43	610
2793.94	626
2794.44	624
2794.94	611
2795.44	613
2795.94	620
2796.44	614
2796.94	593
2797.44	568
2797.94	557
2798.44	551
2798.94	590
2799.44	610
2799.94	594
2800.44	560
2800.95	551
2801.45	557
2801.95	579
2802.45	572
2802.95	599
2803.45	592
2803.95	577
2804.45	617
2804.96	606
2805.46	601
2805.96	589
2806.46	598
2806.96	624
2807.46	656
2807.96	671
2808.47	634
2808.97	585
2809.47	580
2809.97	610
2810.47	622
2810.98	597
2811.48	551
2811.98	553
2812.48	582
2812.98	596
2813.49	619
2813.99	650
2814.49	626
2814.99	644
2815.49	655
2816	642
2816.5	634
2817	618
2817.5	620
2818.01	610
2818.51	608
2819.01	588
2819.52	576
2820.02	630
2820.52	651
2821.02	586
2821.53	545
2822.03	545
2822.53	558
2823.04	573
2823.54	588
2824.04	603
2824.54	610
2825.05	597
2825.55	584
2826.05	558
2826.56	523
2827.06	531
2827.56	569
2828.07	541
2828.57	519
2829.07	564
2829.58	602
2830.08	583
2830.59	550
2831.09	535
2831.59	569
2832.1	589
2832.6	593
2833.1	587
2833.61	601
2834.11	603
2834.62	592
2835.12	611
2835.62	616
2836.13	620
2836.63	611
2837.14	621
2837.64	662
2838.15	651
2838.65	622
2839.15	595
2839.66	583
2840.16	591
2840.67	612
2841.17	597
2841.68	589
2842.18	590
2842.69	565
2843.19	536
2843.7	592
2844.2	627
2844.71	602
2845.21	655
2845.72	729
2846.22	757
2846.73	804
2847.23	860
2847.74	800
2848.24	712
2848.75	650
2849.25	622
2849.76	595
2850.26	570
2850.77	585
2851.28	583
2851.78	589
2852.29	583
2852.79	575
2853.3	580
2853.8	596
2854.31	565
2854.81	526
2855.32	545
2855.83	557
2856.33	560
2856.84	570
2857.34	560
2857.85	551
